t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
10.637336520,1.398791691,1.329999924,1.291223331,1.361356854,4.276056767,3.874872938,20.005994229
10.647804117,1.409205943,1.368000031,1.306767342,1.413716674,4.485496044,4.087055383,20.284757490
10.658508560,1.419288443,1.329999924,1.317917154,1.466076612,4.712388992,4.304349509,20.446753384
10.669221753,1.428800663,1.368000031,1.331722829,1.518436432,4.939281940,4.524979084,20.675576732
10.679955702,1.437746980,1.348999977,1.344221767,1.588249564,5.166174412,4.747784921,20.869293386
10.690930299,1.446285342,1.406000018,1.359268896,1.640609503,5.410520554,4.978075694,21.124629394
10.701988840,1.454262990,1.368000031,1.379501017,1.710422635,5.654866695,5.213250499,21.511380592
10.712945902,1.461544245,1.368000031,1.406181990,1.780235887,5.899212837,5.451612207,22.063263976
10.723963385,1.468237051,1.386999965,1.423261022,1.867502332,6.161012173,5.698118141,22.361758804
10.734959414,1.474285464,1.368000031,1.422156663,1.937315464,6.405358315,5.943873580,22.189838815
10.746093584,1.479764523,1.368000031,1.438019831,2.007128716,6.649704456,6.189139309,22.457572544
10.757064038,1.484525564,1.386999965,1.457568360,2.094395161,6.911503792,6.440150221,22.817386863
10.767993583,1.488637618,1.424999952,1.467728744,2.181661606,7.155849934,6.688845224,22.935449102
10.778948689,1.492125269,1.424999952,1.484743836,2.268928051,7.417649269,6.942093787,23.228355969
10.789926403,1.494981899,1.424999952,1.496801104,2.356194496,7.679448605,7.198313617,23.391148919
10.800938840,1.497204426,1.406000018,1.508096799,2.443460941,7.941247940,7.456472242,23.533090503
10.811920458,1.498778328,1.424999952,1.505270248,2.530727386,8.203047752,7.715896125,23.308603596
10.822975982,1.499714144,1.386999965,1.505906974,2.635447264,8.447393417,7.970080552,23.176852666
10.833969950,1.499998920,1.368000031,1.523247024,2.740166903,8.709193230,8.226911212,23.476085147
10.844930046,1.499641643,1.444000006,1.510460693,2.844886780,8.970992088,8.485468247,22.994198806
10.855985306,1.498632871,1.444000006,1.506516530,2.949606419,9.197885513,8.733022649,22.747693954
10.866916716,1.496995534,1.424999952,1.512883085,3.054326296,9.459684372,8.985526787,22.765294868
10.878050016,1.494674682,1.424999952,1.509577821,3.159045935,9.704030991,9.235196309,22.534100545
10.888995676,1.491751252,1.424999952,1.503867958,3.281219006,9.948376656,9.483015870,22.241718871
10.900009742,1.488168599,1.444000006,1.497241799,3.385938644,10.175269127,9.723563578,21.929850929
10.910994039,1.483956819,1.444000006,1.497582058,3.508111715,10.419615746,9.965431351,21.797606078
10.921962840,1.479116185,1.177999973,1.458890268,3.630284786,10.646508217,10.202095430,20.657674820
10.932855084,1.473683658,0.854999959,1.380475578,3.752457857,10.821041107,10.417169845,18.501724033
10.943802378,1.467597769,0.778999984,1.276020027,3.892084122,10.960667610,10.606027233,15.686743897
10.954187387,1.461246851,0.684000015,1.168647299,3.996803999,11.030481339,10.753518720,12.820348838
10.964743012,1.454217813,0.835999966,1.062925046,4.118977070,11.100294113,10.874018010,10.012433929
10.975282173,1.446625398,0.817000031,0.976963512,4.241149902,11.135200500,10.964775040,7.733561364
10.985670476,1.438582951,0.759999990,0.920581849,4.363323212,11.170106888,11.036124803,6.231967338
10.996171288,1.429892835,0.759999990,0.870789791,4.468042850,11.205014229,11.094811366,4.908393904
11.006661081,1.420652526,0.759999990,0.817070792,4.590216160,11.222467422,11.139169946,3.491489714
11.017177277,1.410831458,0.664999962,0.770228828,4.712388992,11.222467422,11.168114580,2.261653227
11.027900839,1.400245909,0.778999984,0.749514613,4.834561825,11.222467422,11.187001384,1.714251270
11.038939241,1.388752079,0.664999962,0.736977277,4.956735134,11.239920616,11.205390030,1.378877231
11.049911078,1.376731771,0.817000031,0.718836926,5.078907967,11.239920616,11.217388895,0.902141557
11.060944680,1.364049987,0.835999966,0.706863383,5.201081276,11.239920616,11.225218333,0.587524819
11.071900523,1.350873788,0.797999978,0.699176269,5.340707302,11.239920616,11.230327158,0.385490269
11.082837022,1.337146280,0.740999937,0.705670510,5.462880611,11.239920616,11.233660742,0.551712233
11.093296027,1.323486487,0.740999937,0.709735852,5.567600250,11.257373810,11.241900680,0.652177346
11.103687888,1.309404931,0.759999990,0.701083315,5.689773560,11.257373810,11.247277363,0.424987302
11.114298994,1.294507917,0.722000003,0.683957445,5.811946392,11.257373810,11.250785728,-0.020527128
11.124674406,1.279441015,0.797999978,0.673113112,5.916666031,11.239920616,11.247010263,-0.299135474
11.135238016,1.263598110,0.759999990,0.688345197,6.038839340,11.239920616,11.244546716,0.096730703
11.145735396,1.247358241,0.759999990,0.698287107,6.161012173,11.257373810,11.249003940,0.351573543
11.156157194,1.230752185,0.778999984,0.682547941,6.283185482,11.257373810,11.251912346,-0.057682787
11.166655629,1.213543835,0.778999984,0.683154011,6.405358315,11.239920616,11.247745398,-0.039558664
11.177167963,1.195836544,0.797999978,0.694914875,6.510077953,11.257373810,11.251091128,0.263033558
11.187671616,1.177674930,0.664999962,0.691442963,6.632251263,11.257373810,11.253274266,0.171856415
11.198149546,1.159097852,0.722000003,0.689170110,6.754424095,11.257373810,11.254698797,0.112170910
11.208680510,1.139971194,0.722000003,0.687676509,6.876597404,11.257373810,11.255628324,0.072952563
11.219200515,1.120415961,0.722000003,0.686714272,6.981317043,11.257373810,11.256234854,0.047682041
11.229687022,1.100484535,0.722000003,0.686085990,7.103489876,11.257373810,11.256630624,0.031182087
11.240175389,1.080119495,0.664999962,0.685673397,7.225663185,11.257373810,11.256888870,0.020347526
11.250657866,1.059344087,0.817000031,0.685404036,7.347836018,11.257373810,11.257057380,0.013274255
11.261162509,1.038109867,0.797999978,0.685228050,7.452556133,11.257373810,11.257167334,0.008653019
11.271648895,1.016506608,0.703000009,0.685112726,7.574728966,11.257373810,11.257239082,0.005624897
11.282322576,0.994109701,0.740999937,0.685037787,7.696901798,11.257373810,11.257285898,0.003657094
11.292678772,0.971994277,0.759999990,0.684990467,7.819075108,11.257373810,11.257316446,0.002413933
11.303399940,0.948709376,0.740999937,0.684956671,7.941247940,11.257373810,11.257336379,0.001527176
11.314347267,0.924533573,0.722000003,0.684936436,8.063421249,11.257373810,11.257349386,0.000995613
11.324802286,0.901077318,0.740999937,0.684924142,8.185594559,11.257373810,11.257357873,0.000672316
11.335173227,0.877463935,0.759999990,0.684915284,8.307766914,11.257373810,11.257363411,0.000439714
11.345668210,0.853226805,0.740999937,0.684909301,8.412487030,11.257373810,11.257367024,0.000282671
11.356405209,0.828085301,0.797999978,0.684905413,8.534660339,11.257373810,11.257369382,0.000180614
11.367318466,0.802183558,0.797999978,0.684903031,8.656832695,11.257373810,11.257370921,0.000118046
11.377766665,0.777067390,0.703000009,0.684901558,8.779006004,11.257373810,11.257371925,0.000079310
11.388253083,0.751556314,0.740999937,0.684900504,8.901179314,11.257373810,11.257372580,0.000051633
11.398728160,0.725779668,0.722000003,0.674097049,9.005898476,11.257373810,11.257373007,-0.279700272
11.409444778,0.699115918,0.740999937,0.666775248,9.128071785,11.239920616,11.251308561,-0.465758977
11.420308548,0.671794924,0.664999962,0.661325329,9.250245094,11.239920616,11.247351420,-0.604574925
11.430677129,0.645456373,0.646000028,0.658012223,9.372418404,11.222467422,11.238704601,-0.685323883
11.441246445,0.618354227,0.646000028,0.655924182,9.477137566,11.222467422,11.233062423,-0.736102477
11.451664859,0.591398784,0.627000034,0.632130679,9.599310875,11.205014229,11.223316093,-1.346542865
11.462165255,0.564000486,0.588999987,0.616476836,9.721484184,11.170106888,11.204826686,-1.741110713
11.472697410,0.536297386,0.569999993,0.605868078,9.826203346,11.152653694,11.186697347,-2.005247838
11.483170957,0.508538823,0.550999999,0.587626520,9.948376656,11.117747307,11.162738234,-2.463633764
11.493685788,0.480471485,0.474999994,0.564221623,10.070549965,11.082840919,11.134975106,-3.053504057
11.504164263,0.452313420,0.493999988,0.549660703,10.192723274,11.030481339,11.098665076,-3.409378175
11.514849761,0.423417396,0.474999994,0.526284690,10.297442436,10.995573997,11.062842460,-3.993800275
11.525174605,0.395333367,0.437000006,0.499957737,10.419615746,10.925761223,11.015208769,-4.647747780
11.535697676,0.366556148,0.437000006,0.483951441,10.524335861,10.873401642,10.965932902,-5.033487814
11.546177640,0.337753467,0.361000001,0.461047526,10.646508217,10.803587914,10.909520434,-5.593677233
11.556697210,0.308709403,0.379999995,0.445436457,10.751228333,10.733775139,10.848451558,-5.962305372
11.567174503,0.279661403,0.323000014,0.423534911,10.855947495,10.663961411,10.784343977,-6.492051065
11.577682752,0.250418033,0.303999990,0.397696782,10.978120804,10.576695442,10.712189200,-7.119040119
11.588183591,0.221097138,0.266000003,0.370266841,11.082840919,10.489428520,10.634783178,-7.784186081
11.598779860,0.191422011,0.246999994,0.337359179,11.187560081,10.384709358,10.547886246,-8.585640669
11.609165989,0.162261204,0.208999991,0.304263113,11.292280197,10.279989243,10.454796023,-9.388362004
11.619675983,0.132689365,0.227999985,0.284527076,11.397000313,10.157815933,10.351599860,-9.839236398
11.630196191,0.103036639,0.151999995,0.257368178,11.501719475,10.053096771,10.247874477,-10.482014508
11.640663508,0.073492764,0.151999995,0.229879287,11.606439590,9.913470268,10.131673989,-11.126062266
11.651270088,0.043526690,0.075999998,0.210606889,11.711159706,9.791296959,10.013398035,-11.556136464
11.661781924,0.013811089,0.094999999,0.181211262,11.798425674,9.651670456,9.887703083,-12.244021372
11.672201414,-0.015648846,0.075999998,0.152116210,11.903145790,9.512043953,9.757167124,-12.921299755
11.682695914,-0.045314734,0.018999999,0.126094607,11.990411758,9.354965210,9.617407942,-13.513613336
11.693327002,-0.075348598,0.037999999,0.090420142,12.095131874,9.197885513,9.471630139,-14.352374348
11.703726623,-0.104699355,0.000000000,0.056078274,12.182397842,9.023352623,9.315860371,-15.150801008
11.714315567,-0.134543030,0.000000000,0.031627834,12.269664764,8.848819733,9.153570697,-15.689290222
11.724695324,-0.163745191,0.000000000,0.005318754,12.356930733,8.674286842,8.987026688,-16.273427180
11.735320108,-0.193571697,-0.094999999,-0.020623072,12.444197655,8.482299805,8.811641605,-16.842898168
11.745866914,-0.223102542,-0.113999993,-0.042969784,12.531463623,8.290313721,8.630487921,-17.315910755
11.756804678,-0.253634775,-0.151999995,-0.081849743,12.618730545,8.080874443,8.439505414,-18.211313811
11.767234068,-0.282647684,-0.151999995,-0.131208581,12.688543320,7.871434689,8.242109288,-19.374323386
11.777708697,-0.311676481,-0.208999991,-0.164715453,12.758357048,7.644542217,8.034463620,-20.120874409
11.788205632,-0.340645200,-0.208999991,-0.189362897,12.845623016,7.417649269,7.820129809,-20.634113173
11.798695059,-0.369459989,-0.227999985,-0.218654441,12.915436745,7.190756321,7.601431885,-21.265064168
11.809193147,-0.398153957,-0.266000003,-0.258015428,12.985249519,6.946410656,7.373821753,-22.151562270
11.819777940,-0.426927039,-0.284999996,-0.298454936,13.037609100,6.684610844,7.134331215,-23.059059738
11.830303472,-0.455370531,-0.323000014,-0.326049643,13.107422829,6.422811508,6.887088702,-23.629424705
11.840917619,-0.483871946,-0.323000014,-0.354370230,13.159782410,6.161012173,6.634787910,-24.215636111
11.851769658,-0.512811826,-0.361000001,-0.406795032,13.229596138,5.864306450,6.367057065,-25.417018976
11.862168257,-0.540341336,-0.398999989,-0.446689040,13.281955719,5.585053444,6.095322440,-26.291586373
11.872768065,-0.568189808,-0.417999983,-0.469839886,13.334315300,5.288347721,5.814910730,-26.727535073
11.883363181,-0.595799286,-0.437000006,-0.514570442,13.369221687,4.991641521,5.528836928,-27.718980650
11.893770779,-0.622688823,-0.455999970,-0.546960412,13.421582222,4.677482605,5.233003966,-28.385179609
11.904432430,-0.649986170,-0.474999994,-0.566322925,13.456488609,4.363323212,4.930802842,-28.710323314
11.915382288,-0.677748071,-0.513000011,-0.608526794,13.491394997,4.014257431,4.612316947,-29.617438687
11.926299043,-0.705138648,-0.532000005,-0.674193278,13.526301384,3.665191412,4.283204913,-31.125913145
11.936779097,-0.731152773,-0.532000005,-0.729363700,13.561208725,3.316125631,3.947159250,-32.358552108
11.947209884,-0.756761316,-0.627000034,-0.760919349,13.578661919,2.967059612,3.606589206,-32.977056248
11.957706193,-0.782235400,-0.607999980,-0.781283703,13.596115112,2.600540638,3.257002295,-33.300507167
11.968200339,-0.807398136,-0.627000034,-0.806462011,13.613568306,2.251474619,2.907596387,-33.748719293
11.978766477,-0.832414297,-0.646000028,-0.844758368,13.631021500,1.867502332,2.546179176,-34.529613763
11.989188132,-0.856764981,-0.759999990,-0.885940093,13.648474693,1.500983119,2.182989095,-35.384189881
11.999668565,-0.880919568,-0.722000003,-0.895696406,13.648474693,1.099557400,1.806512699,-35.417267539
12.010179557,-0.904799289,-0.797999978,-0.852466612,13.648474693,0.750491560,1.439561063,-34.083843408
12.020661216,-0.928258700,-0.817000031,-0.745572583,13.648474693,0.436332315,1.090953998,-31.112554790
12.031243543,-0.951575814,-0.835999966,-0.614692100,13.648474693,0.209439516,0.784640829,-27.544810882
12.041663855,-0.974166027,-0.893000007,-0.501261014,13.631021500,0.000000000,0.511989814,-24.448544537
12.052164376,-0.996549931,-0.911999941,-0.387086383,13.631021500,-0.174532920,0.273433377,-21.352908107
12.062684639,-1.018584413,-0.930999994,-0.306333249,13.631021500,-0.331612557,0.063188916,-19.139220914
12.073165688,-1.040138476,-0.930999994,-1.106508068,13.613568306,-0.488692194,-0.128581560,-17.407670747
12.083680036,-1.061353107,-0.968999982,-1.055109837,13.613568306,-0.628318548,-0.302232729,-15.975459395
12.094163245,-1.082089886,-1.006999969,-1.022641570,13.596115112,-0.767944872,-0.464060770,-15.040327996
12.104688538,-1.102484840,-1.026000023,-1.002600322,13.578661919,-0.907571197,-0.618174046,-14.431489041
12.115171098,-1.122365700,-1.026000023,-0.980368523,13.578661919,-1.047197580,-0.767253341,-13.768862355
12.125664793,-1.141828793,-1.064000010,-0.976578412,13.561208725,-1.169370651,-0.906983124,-13.589229257
12.136178712,-1.160881368,-1.101999998,-0.987142363,13.543754578,-1.326450229,-1.052741703,-13.777773582
12.146668343,-1.179435577,-1.101999998,-0.996136624,13.526301384,-1.466076612,-1.196369435,-13.926914008
12.157140844,-1.197499532,-1.101999998,-1.019882532,13.508848190,-1.623156190,-1.344671483,-14.455317146
12.167809519,-1.215422008,-1.101999998,-1.053275660,13.473941803,-1.797689080,-1.502088359,-15.228215909
12.178221535,-1.232439454,-1.177999973,-1.069185891,13.456488609,-1.972222090,-1.665452836,-15.544932604
12.188688416,-1.249068096,-1.177999973,-1.071475145,13.421582222,-2.129301786,-1.826633446,-15.510212551
12.199302357,-1.265433854,-1.139999986,-1.099777065,13.404129028,-2.303834677,-1.992453774,-16.146375434
12.209798743,-1.281120258,-1.197000027,-1.133133034,13.369221687,-2.495820761,-2.167366314,-16.908108630
12.220341682,-1.296371399,-1.197000027,-1.156154671,13.334315300,-2.687807083,-2.348211739,-17.398777911
12.230811587,-1.311010246,-1.234999895,-1.176171586,13.299408913,-2.879793167,-2.532928377,-17.809383316
12.241228261,-1.325067964,-1.197000027,-1.194114111,13.264502525,-3.071779490,-2.720171122,-18.164799897
12.251847924,-1.338873720,-1.234999895,-1.208598039,13.229596138,-3.281219006,-2.915126915,-18.426159157
12.262987359,-1.352778593,-1.273000002,-1.227608806,13.194688797,-3.508111715,-3.121180312,-18.798267243
12.273842100,-1.365754409,-1.292000055,-1.263477163,13.142329216,-3.717551231,-3.328410334,-19.606210498
12.284191663,-1.377593963,-1.292000055,-1.290611889,13.089969635,-3.926990747,-3.536408123,-20.187551692
12.294771789,-1.389155321,-1.310999990,-1.296359227,13.037609100,-4.153883457,-3.750971616,-20.211244905
12.305335552,-1.400147598,-1.310999990,-1.311874602,13.002702713,-4.363323212,-3.963754686,-20.488916361
12.315785468,-1.410475231,-1.348999977,-1.335819582,12.950343132,-4.590216160,-4.181440728,-20.982010071
12.326237766,-1.420257789,-1.329999924,-1.340638850,12.880529404,-4.817108631,-4.402325868,-20.977984531
12.336947585,-1.429709506,-1.348999977,-1.334966883,12.828169823,-5.044001579,-4.625298632,-20.701074635
12.347847912,-1.438731052,-1.329999924,-1.358653042,12.775810242,-5.270894527,-4.849633601,-21.183588683
12.358200035,-1.446736630,-1.406000018,-1.392510209,12.705996513,-5.497786999,-5.074857264,-21.928959084
12.368689950,-1.454286852,-1.386999965,-1.401841241,12.636183739,-5.742133141,-5.306725705,-22.035358689
12.379166617,-1.461260049,-1.424999952,-1.400530806,12.583824158,-5.969026089,-5.536865235,-21.867209514
12.389687589,-1.467689259,-1.368000031,-1.402636232,12.514010429,-6.195919037,-5.765876627,-21.788170815
12.400154554,-1.473512698,-1.406000018,-1.405249760,12.426744461,-6.422811508,-5.994151725,-21.722718610
12.410683147,-1.478791778,-1.368000031,-1.419235513,12.356930733,-6.649704456,-6.221946547,-21.952026274
12.421171581,-1.483471633,-1.406000018,-1.441418755,12.287117958,-6.894050598,-6.455492706,-22.390250904
12.431711603,-1.487590405,-1.368000031,-1.445572136,12.199851036,-7.138396740,-6.692791698,-22.359409990
12.442235504,-1.491117067,-1.424999952,-1.446959492,12.130038261,-7.365289211,-6.926474580,-22.259052712
12.452874166,-1.494085800,-1.444000006,-1.465938995,12.042772293,-7.609635353,-7.163862785,-22.612076986
12.463343448,-1.496420734,-1.406000018,-1.481531784,11.955505371,-7.853981495,-7.403668770,-22.875993431
12.473909115,-1.498186350,-1.406000018,-1.478329992,11.868238449,-8.098327637,-7.645052392,-22.652310764
12.484977487,-1.499398661,-1.462999940,-1.478020113,11.763519287,-8.360127449,-7.893530336,-22.499375821
12.495933334,-1.499955930,-1.481999874,-1.496353843,11.658799171,-8.604473114,-8.140572375,-22.830047978
12.506845026,-1.499875144,-1.386999965,-1.519093539,11.554080009,-8.866272926,-8.392742521,-23.271820363
12.517234697,-1.499208533,-1.406000018,-1.526977488,11.466813087,-9.093165398,-8.636129051,-23.334030992
12.527721153,-1.497952673,-1.444000006,-1.517317863,11.362092972,-9.337511063,-8.879848866,-22.941762549
12.538227175,-1.496107577,-1.462999940,-1.504411352,11.257373810,-9.564404488,-9.117721760,-22.468827039
12.548724802,-1.493677944,-1.462999940,-1.498565740,11.152653694,-9.791296959,-9.351779121,-22.180956228
12.559219250,-1.490664484,-1.424999952,-1.506595675,11.030481339,-10.018189430,-9.583346790,-22.253839799
12.569735452,-1.487059671,-1.481999874,-1.503430232,10.925761223,-10.262536049,-9.819354953,-22.034233303
12.580221075,-1.482883586,-1.462999940,-1.481109089,10.803587914,-10.471975327,-10.046130824,-21.323980930
12.590722969,-1.478120400,-1.386999965,-1.458349893,10.698868752,-10.681414604,-10.266882487,-20.605898606
12.601466207,-1.472648441,-1.197000027,-1.416843380,10.576695442,-10.890854836,-10.483703595,-19.404653393
12.612322107,-1.466505687,-0.930999994,-1.353784824,10.454522133,-11.065387726,-10.685830177,-17.653895364
12.622744842,-1.460030218,-0.778999984,-1.262534047,10.332348824,-11.187560081,-10.860173855,-15.189312513
12.633316535,-1.452886553,-0.817000031,-1.155987982,10.210176468,-11.274827003,-11.004259655,-12.346309773
12.644023426,-1.445063518,-0.854999959,-1.055290624,10.088003159,-11.344639778,-11.122536684,-9.669808770
12.654805200,-1.436591014,-0.797999978,-0.973859104,9.948376656,-11.379547119,-11.211843987,-7.509084779
12.665217631,-1.427845510,-0.759999990,-0.911859398,9.826203346,-11.414453506,-11.282247781,-5.862565205
12.675709151,-1.418477291,-0.797999978,-0.855851229,9.721484184,-11.431906700,-11.334252029,-4.381924852
12.686218130,-1.408537362,-0.778999984,-0.819514579,9.599310875,-11.449359894,-11.374250300,-3.417673346
12.696852270,-1.397916468,-0.797999978,-0.785077747,9.477137566,-11.466813087,-11.406414491,-2.507185761
12.707370222,-1.386859112,-0.797999978,-0.752721669,9.354965210,-11.466813087,-11.427402105,-1.657096686
12.717709529,-1.375458240,-0.759999990,-0.730987040,9.232791901,-11.466813087,-11.441096835,-1.086299443
12.728326542,-1.363207535,-0.778999984,-0.727726911,9.110618591,-11.466813087,-11.450032850,-0.996668139
12.738689014,-1.350724025,-0.817000031,-0.725902191,8.988445282,-11.484266281,-11.461928458,-0.942480201
12.749288407,-1.337422004,-0.797999978,-0.713076080,8.866272926,-11.484266281,-11.469690519,-0.605825779
12.759842950,-1.323645797,-0.740999937,-0.705173358,8.761552811,-11.484266281,-11.474755380,-0.398233784
12.770242532,-1.309559417,-0.759999990,-0.699993848,8.639379501,-11.484266281,-11.478060276,-0.262184808
12.780696309,-1.294892493,-0.778999984,-0.696475897,8.517207146,-11.484266281,-11.480216771,-0.169831049
12.791283700,-1.279525681,-0.817000031,-0.694197075,8.395033836,-11.484266281,-11.481623915,-0.110001134
12.801810105,-1.263742186,-0.759999990,-0.692763480,8.272860527,-11.484266281,-11.482542098,-0.072343208
12.812202825,-1.247671036,-0.740999937,-0.691805909,8.150687218,-11.484266281,-11.483141226,-0.047197838
12.822943967,-1.230558027,-0.797999978,-0.691144730,8.028514862,-11.484266281,-11.483532166,-0.029848839
12.833975444,-1.212457464,-0.722000003,-0.690736814,7.906341553,-11.484266281,-11.483787260,-0.019137240
12.844946372,-1.193936315,-0.759999990,-0.690486566,7.766715050,-11.484266281,-11.483953713,-0.012560087
12.855845754,-1.175030348,-0.874000013,-0.690326567,7.644542217,-11.484266281,-11.484062326,-0.008353608
12.866242930,-1.156533185,-0.835999966,-0.690222506,7.522368908,-11.484266281,-11.484133197,-0.005617677
12.876733660,-1.137419394,-0.854999959,-0.690146729,7.400196075,-11.484266281,-11.484179442,-0.003628489
12.887364802,-1.117596088,-0.817000031,-0.690098391,7.278022766,-11.484266281,-11.484209617,-0.002359193
12.897785625,-1.097729351,-0.778999984,-0.690067973,7.155849934,-11.484266281,-11.484229307,-0.001560039
12.908233135,-1.077386582,-0.740999937,-0.690047207,7.033677101,-11.484266281,-11.484242155,-0.001014817
12.918726503,-1.056533962,-0.817000031,-0.690033694,6.911503792,-11.484266281,-11.484250538,-0.000660017
12.929225664,-1.035256155,-0.759999990,-0.690024905,6.789330959,-11.484266281,-11.484256009,-0.000429228
12.939834173,-1.013344957,-0.759999990,-0.690019203,6.684610844,-11.484266281,-11.484259578,-0.000279499
12.950253390,-0.991430273,-0.817000031,-0.690015496,6.562438011,-11.484266281,-11.484261907,-0.000182146
12.961220974,-0.967949253,-0.759999990,-0.690012980,6.422811508,-11.484266281,-11.484263427,-0.000116105
12.971699463,-0.945128802,-0.722000003,-0.690011536,6.318091869,-11.484266281,-11.484264419,-0.000078139
12.982205047,-0.921879216,-0.778999984,-0.690010498,6.195919037,-11.484266281,-11.484265066,-0.000050887
12.992714896,-0.898258477,-0.835999966,-0.690009827,6.073745728,-11.484266281,-11.484265488,-0.000033260
13.003155328,-0.874444698,-0.778999984,-0.690009388,5.951572895,-11.484266281,-11.484265764,-0.000021736
13.013711603,-0.850022413,-0.797999978,-0.690009096,5.829399586,-11.484266281,-11.484265944,-0.000014073
13.024262858,-0.825275438,-0.797999978,-0.690008911,5.707226753,-11.484266281,-11.484266061,-0.000009215
13.034702353,-0.800469285,-0.740999937,-0.690008790,5.602507114,-11.484266281,-11.484266137,-0.000006045
13.045221350,-0.775160747,-0.740999937,-0.690008710,5.480333805,-11.484266281,-11.484266187,-0.000003926
13.055717985,-0.749602235,-0.759999990,-0.690008658,5.358160973,-11.484266281,-11.484266220,-0.000002564
13.066228907,-0.723714902,-0.703000009,-0.678794654,5.235987663,-11.484266281,-11.484266241,0.290380115
13.076694265,-0.697657539,-0.740999937,-0.671409617,5.113814831,-11.466813087,-11.478201530,0.478076162
13.087216233,-0.671185557,-0.703000009,-0.666598053,4.991641521,-11.466813087,-11.474244216,0.600362045
13.097709836,-0.644521982,-0.722000003,-0.652296638,4.869468689,-11.449359894,-11.465597284,0.965649307
13.108273549,-0.617425594,-0.646000028,-0.631405781,4.747295380,-11.431906700,-11.453890307,1.499783239
13.118744628,-0.590325199,-0.627000034,-0.606364160,4.625122547,-11.397000313,-11.434121881,2.136698373
13.129234808,-0.562944779,-0.646000028,-0.601275763,4.502949238,-11.362092972,-11.409092906,2.253863900
13.139794678,-0.535160188,-0.588999987,-0.585874710,4.380776405,-11.344639778,-11.386696403,2.639607230
13.150206557,-0.507557343,-0.550999999,-0.564501184,4.276056767,-11.292280197,-11.353888176,3.173933618
13.160696795,-0.479549082,-0.550999999,-0.552128889,4.153883457,-11.257373810,-11.320350870,3.474751087
13.171363775,-0.450876734,-0.493999988,-0.518633491,4.031710625,-11.205014229,-11.280273103,4.318729526
13.181727159,-0.422845765,-0.455999970,-0.496064671,3.926990747,-11.135200500,-11.229862532,4.873742053
13.192188949,-0.394385004,-0.437000006,-0.471844323,3.804817677,-11.082840919,-11.178774709,5.471125344
13.202691619,-0.365658782,-0.398999989,-0.443701591,3.682644606,-10.995573997,-11.115115187,6.162745656
13.213195332,-0.336786380,-0.361000001,-0.435941104,3.577924967,-10.925761223,-11.049317501,6.325327947
13.223716420,-0.307733881,-0.437000006,-0.418682444,3.455751896,-10.855947495,-10.982124301,6.733048221
13.234194867,-0.278678820,-0.284999996,-0.397026687,3.351032257,-10.768681526,-10.907956112,7.250562010
13.244796874,-0.249170548,-0.303999990,-0.382542801,3.246312380,-10.681414604,-10.829236308,7.579708251
13.255359461,-0.219673024,-0.266000003,-0.368722923,3.141592741,-10.594148636,-10.747546839,7.889928342
13.265756298,-0.190553282,-0.227999985,-0.348279651,3.019419670,-10.506881714,-10.663919289,8.370528608
13.276211861,-0.161195276,-0.208999991,-0.325488799,2.914699793,-10.402162552,-10.572962717,8.907644402
13.286713203,-0.131645725,-0.208999991,-0.298119127,2.809980154,-10.297442436,-10.477223518,9.560537924
13.297201805,-0.102080531,-0.171000004,-0.268070931,2.705260277,-10.175269127,-10.372298859,10.277434002
13.307713575,-0.072410008,-0.133000001,-0.247493575,2.600540638,-10.053096771,-10.261380882,10.745590736
13.318210673,-0.042752524,-0.133000001,-0.210741649,2.513274193,-9.930923462,-10.146551845,11.630301348
13.328720890,-0.013041212,-0.056999996,-0.176917846,2.408554316,-9.773843765,-10.017041332,12.430627112
13.339329066,0.016952174,-0.037999999,-0.150796535,2.303834677,-9.634217262,-9.884015663,13.029449523
13.349792430,0.046529534,0.000000000,-0.119310872,2.216568232,-9.477137566,-9.742631577,13.762305381
13.360271369,0.076132776,-0.018999999,-0.089842177,2.111848354,-9.320057869,-9.595793500,14.439751845
13.370794316,0.105830435,0.000000000,-0.055263905,2.024581909,-9.145524979,-9.439331887,15.243896597
13.381216036,0.135201413,0.018999999,-0.021461760,1.937315464,-8.970992088,-9.276590774,16.024281674
13.391735305,0.164794364,0.056999996,0.008797882,1.850049019,-8.779006004,-9.103687469,16.707008338
13.402309451,0.194476378,0.075999998,0.037386993,1.762782574,-8.587019920,-8.924153182,17.342610044
13.412696974,0.223559377,0.094999999,0.063588386,1.675516129,-8.395033836,-8.740292081,17.913859255
13.423326999,0.253232514,0.094999999,0.086238991,1.588249564,-8.185594559,-8.547542944,18.387978645
13.433976531,0.282858151,0.151999995,0.113427026,1.500983119,-7.976154804,-8.348994066,18.976210789
13.444767134,0.312759924,0.208999991,0.167357648,1.431169987,-7.749261856,-8.140596045,20.251188873
13.455206670,0.341565844,0.227999985,0.208224607,1.343903542,-7.504915714,-7.919706587,21.180603040
13.465723180,0.370450405,0.246999994,0.228872701,1.274090409,-7.278022766,-7.696731005,21.585240233
13.476211688,0.399113082,0.284999996,0.268688615,1.204277158,-7.033677101,-7.466329638,22.481890691
13.486704885,0.427632470,0.323000014,0.306649397,1.151917338,-6.771877289,-7.225017778,23.324140252
13.497208642,0.456013012,0.303999990,0.333456104,1.082104087,-6.510077953,-6.976586825,23.873407140
